Dis No,Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Country,ISO,Region,Continent,Dis Mag Scale,Start Year,Start Month,End Year,End Month,CPI
2020-0474-SLV,2020,474,Natural,Meteorological,Storm,El Salvador,SLV,Central America,Americas,Kph,2020,11.0,2020,11.0,88.4356408059336
2020-0495-SLV,2020,495,Natural,Meteorological,Storm,El Salvador,SLV,Central America,Americas,Kph,2020,11.0,2020,11.0,88.4356408059336
2020-0464-SLV,2020,464,Natural,Hydrological,Landslide,El Salvador,SLV,Central America,Americas,,2020,10.0,2020,10.0,88.4356408059336
2020-0580-USA,2020,580,Natural,Meteorological,Storm,United States of America (the),USA,Northern America,Americas,Kph,2020,8.0,2020,8.0,88.4356408059336
2020-0584-USA,2020,584,Natural,Meteorological,Storm,United States of America (the),USA,Northern America,Americas,Kph,2020,5.0,2020,5.0,88.4356408059336
2020-0082-USA,2020,82,Natural,Meteorological,Storm,United States of America (the),USA,Northern America,Americas,Kph,2020,3.0,2020,3.0,88.4356408059336
2020-0582-USA,2020,582,Natural,Meteorological,Storm,United States of America (the),USA,Northern America,Americas,Kph,2020,3.0,2020,3.0,88.4356408059336
2020-0089-USA,2020,89,Natural,Hydrological,Flood,United States of America (the),USA,Northern America,Americas,Km2,2020,2.0,2020,2.0,88.4356408059336
2020-0219-USA,2020,219,Natural,Meteorological,Storm,United States of America (the),USA,Northern America,Americas,Kph,2020,6.0,2020,6.0,88.4356408059336
2020-0312-USA,2020,312,Natural,Meteorological,Storm,United States of America (the),USA,Northern America,Americas,Kph,2020,7.0,2020,8.0,88.4356408059336
2020-0441-USA,2020,441,Natural,Climatological,Wildfire,United States of America (the),USA,Northern America,Americas,Km2,2020,8.0,2020,10.0,88.4356408059336
2020-0478-VCT,2020,478,Natural,Biological,Epidemic,Saint Vincent and the Grenadines,VCT,Caribbean,Americas,Vaccinated,2020,10.0,2021,9.0,88.4356408059336
2020-0498-VEN,2020,498,Natural,Hydrological,Flood,Venezuela (Bolivarian Republic of),VEN,South America,Americas,Km2,2020,11.0,2020,11.0,88.4356408059336
2021-0011-USA,2021,11,Natural,Meteorological,Storm,United States of America (the),USA,Northern America,Americas,Kph,2021,1.0,2021,1.0,92.5901929309929
2021-0043-USA,2021,43,Natural,Meteorological,Storm,United States of America (the),USA,Northern America,Americas,Kph,2021,1.0,2021,1.0,92.5901929309929
2021-0266-USA,2021,266,Natural,Meteorological,Storm,United States of America (the),USA,Northern America,Americas,Kph,2021,5.0,2021,5.0,92.5901929309929
2021-0251-USA,2021,251,Natural,Meteorological,Storm,United States of America (the),USA,Northern America,Americas,Kph,2021,4.0,2021,5.0,92.5901929309929
2021-0487-USA,2021,487,Natural,Meteorological,Storm,United States of America (the),USA,Northern America,Americas,Kph,2021,7.0,2021,7.0,92.5901929309929
2021-0037-USA,2021,37,Natural,Meteorological,Storm,United States of America (the),USA,Northern America,Americas,Kph,2021,1.0,2021,1.0,92.5901929309929
2021-0305-USA,2021,305,Natural,Meteorological,Storm,United States of America (the),USA,Northern America,Americas,Kph,2021,6.0,2021,6.0,92.5901929309929
2021-0067-PRY,2021,67,Natural,Hydrological,Flood,Paraguay,PRY,South America,Americas,Km2,2021,1.0,2021,2.0,92.5901929309929
2021-0590-SLV,2021,590,Natural,Hydrological,Flood,El Salvador,SLV,Central America,Americas,Km2,2021,9.0,2021,9.0,92.5901929309929
2021-0117-USA,2021,117,Natural,Hydrological,Flood,United States of America (the),USA,Northern America,Americas,Km2,2021,2.0,2021,3.0,92.5901929309929
2021-0442-USA,2021,442,Natural,Hydrological,Flood,United States of America (the),USA,Northern America,Americas,Km2,2021,7.0,2021,7.0,92.5901929309929
2021-0538-VEN,2021,538,Natural,Hydrological,Flood,Venezuela (Bolivarian Republic of),VEN,South America,Americas,Km2,2021,8.0,2021,8.0,92.5901929309929
2021-0199-USA,2021,199,Natural,Meteorological,Storm,United States of America (the),USA,Northern America,Americas,Kph,2021,4.0,2021,4.0,92.5901929309929
2021-0250-USA,2021,250,Natural,Meteorological,Storm,United States of America (the),USA,Northern America,Americas,Kph,2021,4.0,2021,4.0,92.5901929309929
2021-0488-USA,2021,488,Natural,Hydrological,Flood,United States of America (the),USA,Northern America,Americas,Km2,2021,7.0,2021,7.0,92.5901929309929
2021-0784-USA,2021,784,Natural,Hydrological,Flood,United States of America (the),USA,Northern America,Americas,Km2,2021,12.0,2021,12.0,92.5901929309929
